ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1,0,-7.63998032198287E-05,0,0.00219865,0.000252072,5.48791,5.68188,7.16547,9.57132,16.0567,21.2236,31.6489,63.1486,200,200,200,63.0625,31.6976,21.2771,16.1051,9.60658,7.19401,5.70615,5.51209
1,0,-7.11445973138325E-05,0,0.00216736,0.000258748,5.48808,5.68207,7.16574,9.57171,16.0575,21.2248,31.651,63.1554,200,200,200,63.0557,31.6954,21.2759,16.1043,9.60619,7.19374,5.70596,5.51192
1,0,-6.31375442026183E-05,0,0.00210771,0.000266377,5.48841,5.68242,7.16621,9.57239,16.0588,21.2267,31.6543,63.1647,200,200,200,63.0465,31.6921,21.274,16.103,9.60552,7.19327,5.70561,5.51159
1,0,-5.12689257448074E-05,0,0.00199569,0.000273053,5.48902,5.68307,7.16706,9.57356,16.0609,21.2296,31.6591,63.1767,200,200,200,63.0346,31.6874,21.2711,16.1009,9.60435,7.19242,5.70497,5.51098
1,0,-4.15140639233869E-05,0,0.00189894,0.000277821,5.48956,5.68363,7.16778,9.57455,16.0627,21.232,31.663,63.1862,200,200,200,63.0251,31.6835,21.2687,16.0992,9.60336,7.1917,5.70441,5.51044
1,0,-3.65561463695485E-05,0,0.00186227,0.00028259,5.48976,5.68385,7.16807,9.57497,16.0635,21.2332,31.665,63.192,200,200,200,63.0194,31.6815,21.2675,16.0984,9.60294,7.19141,5.70419,5.51024
1,0,-3.21168881782796E-05,0,0.00182169,0.000285451,5.48998,5.68408,7.16838,9.57539,16.0642,21.2343,31.6668,63.1967,200,200,200,63.0149,31.6797,21.2664,16.0976,9.60251,7.1911,5.70396,5.51002
1,0,-0.000025193,0,0.00174887,0.000287835,5.49038,5.6845,7.16892,9.57613,16.0655,21.236,31.6695,63.203,200,200,200,63.0085,31.6769,21.2647,16.0963,9.60178,7.19056,5.70354,5.50962
1,0,-1.46276688610669E-05,0,0.00163139,0.000290219,5.49103,5.68517,7.16977,9.57729,16.0675,21.2387,31.6737,63.2122,200,200,200,62.9994,31.6728,21.262,16.0943,9.60062,7.1897,5.70286,5.50897
1,0,-7.70446968090255E-06,0,0.0015557,0.000292126,5.49144,5.68561,7.17033,9.57804,16.0688,21.2405,31.6765,63.2183,200,200,200,62.9933,31.6701,21.2603,16.093,9.59987,7.18915,5.70243,5.50856
1,0,-4.01149145545787E-06,0,0.00150975,0.000292126,5.4917,5.68587,7.17066,9.57848,16.0695,21.2414,31.6779,63.2213,200,200,200,62.9904,31.6686,21.2593,16.0923,9.59943,7.18882,5.70217,5.5083
1,0,1.45263541639906E-07,0,0.0014599,0.000292126,5.49197,5.68615,7.17102,9.57896,16.0704,21.2425,31.6795,63.2244,200,200,200,62.9872,31.667,21.2582,16.0915,9.59895,7.18846,5.70189,5.50803
1,0,7.45762736187317E-06,0,0.00136965,0.000292126,5.49247,5.68667,7.17167,9.57982,16.0718,21.2444,31.6824,63.2301,200,200,200,62.9816,31.6642,21.2563,16.09,9.59809,7.18781,5.70137,5.50753
1,0,1.80434453795897E-05,0,0.00123492,0.000291173,5.49321,5.68743,7.17263,9.5811,16.0739,21.2472,31.6865,63.238,200,200,200,62.9738,31.6601,21.2535,16.0879,9.59681,7.18685,5.70061,5.50679
1,0,2.02776409423677E-05,0,0.00119556,0.000288788,5.49342,5.68765,7.1729,9.58145,16.0745,21.2479,31.6873,63.2387,200,200,200,62.9731,31.6593,21.2529,16.0874,9.59647,7.18658,5.70039,5.50658
1,0,2.41283341892995E-05,0,0.00113643,0.000286404,5.49375,5.68798,7.17331,9.58198,16.0753,21.2489,31.6887,63.2408,200,200,200,62.9711,31.6578,21.2518,16.0865,9.59593,7.18617,5.70005,5.50625
1,0,2.83543886325788E-05,0,0.00107297,0.00028402,5.4941,5.68834,7.17375,9.58256,16.0762,21.2501,31.6903,63.243,200,200,200,62.9687,31.6562,21.2506,16.0856,9.59536,7.18573,5.6997,5.5059
1,0,3.54795920429751E-05,0,0.000973441,0.000281636,5.49465,5.68891,7.17445,9.58348,16.0777,21.252,31.693,63.2476,200,200,200,62.9641,31.6535,21.2487,16.0841,9.59443,7.18503,5.69913,5.50535
1,0,4.45624682470225E-05,0,0.000837413,0.000276868,5.49539,5.68967,7.1754,9.58472,16.0797,21.2545,31.6965,63.2528,200,200,200,62.9591,31.6501,21.2462,16.0822,9.5932,7.18409,5.69836,5.50461
1,0,0.000042896,0,0.000834465,0.000272099,5.49541,5.68968,7.17539,9.58468,16.0795,21.2542,31.6957,63.2495,200,200,200,62.9623,31.6508,21.2465,16.0823,9.59323,7.18409,5.69835,5.50459
1,0,4.65550692752004E-05,0,0.000765974,0.000267331,5.49579,5.69007,7.17585,9.58527,16.0804,21.2553,31.697,63.2504,200,200,200,62.9614,31.6495,21.2454,16.0814,9.59264,7.18363,5.69797,5.50421
1,0,4.98223125759978E-05,0,0.000701384,0.000262562,5.49614,5.69043,7.17629,9.58583,16.0812,21.2563,31.6982,63.251,200,200,200,62.9607,31.6483,21.2445,16.0806,9.59209,7.18319,5.69761,5.50386
1,0,5.74337318539619E-05,0,0.000584429,0.000257794,5.49679,5.69108,7.1771,9.58688,16.0829,21.2584,31.7011,63.255,200,200,200,62.9568,31.6455,21.2424,16.0789,9.59103,7.18238,5.69695,5.50321
1,0,6.39238933217712E-05,0,0.000480825,0.000253026,5.49736,5.69167,7.17781,9.58781,16.0844,21.2602,31.7035,63.258,200,200,200,62.9537,31.6431,21.2405,16.0775,9.5901,7.18167,5.69637,5.50264
1,0,6.29598289378919E-05,0,0.000463486,0.000247304,5.49745,5.69176,7.1779,9.5879,16.0844,21.2601,31.703,63.255,200,200,200,62.9567,31.6436,21.2406,16.0775,9.59002,7.18158,5.69628,5.50255
1,0,6.64231411064975E-05,0,0.000385631,0.000240151,5.49788,5.69219,7.17842,9.58855,16.0853,21.2612,31.7042,63.2547,200,200,200,62.9569,31.6424,21.2395,16.0765,9.58937,7.18106,5.69585,5.50212
1,0,7.01593817211688E-05,0,0.000303615,0.000232999,5.49833,5.69265,7.17897,9.58924,16.0863,21.2624,31.7055,63.2547,200,200,200,62.9569,31.6411,21.2384,16.0755,9.58868,7.18052,5.69539,5.50167
1,0,7.82277784310281E-05,0,0.000169321,0.000225846,5.49907,5.6934,7.17989,9.59043,16.0882,21.2647,31.7085,63.2581,200,200,200,62.9536,31.6381,21.2361,16.0737,9.58749,7.1796,5.69464,5.50093
1,0,0.000077086,0,0.000147733,0.000218693,5.49919,5.69351,7.18,9.59054,16.0882,21.2646,31.7079,63.2542,200,200,200,62.9574,31.6387,21.2362,16.0736,9.58738,7.17948,5.69453,5.50081
1,0,7.6362608524505E-05,0,0.00012103,0.000211541,5.49933,5.69365,7.18015,9.5907,16.0883,21.2646,31.7075,63.2507,200,200,200,62.9608,31.6391,21.2362,16.0735,9.58722,7.17934,5.69439,5.50067
1,0,8.04742958280258E-05,0,3.39855E-05,0.000204388,5.49981,5.69414,7.18073,9.59143,16.0894,21.2659,31.7089,63.2511,200,200,200,62.9605,31.6377,21.2349,16.0725,9.58649,7.17875,5.6939,5.50019
1,0,8.4380924818106E-05,0,-4.92443E-05,0.000197236,5.50027,5.6946,7.18128,9.59213,16.0904,21.2671,31.7103,63.2511,200,200,200,62.9604,31.6363,21.2337,16.0714,9.58579,7.1782,5.69344,5.49973
1,0,8.58146158861928E-05,0,-0.000102477,0.000190083,5.50056,5.69489,7.18162,9.59255,16.091,21.2676,31.7107,63.2493,200,200,200,62.9622,31.6359,21.2331,16.0709,9.58537,7.17786,5.69315,5.49944
1,0,8.38017731439322E-05,0,-0.000118169,0.000181977,5.50065,5.69497,7.18169,9.59258,16.0909,21.2673,31.7097,63.2444,200,200,200,62.967,31.6368,21.2334,16.071,9.58533,7.1778,5.69307,5.49935
1,0,8.54368481668644E-05,0,-0.000186487,0.00017244,5.50103,5.69534,7.18212,9.59311,16.0915,21.268,31.7102,63.2419,200,200,200,62.9695,31.6364,21.2328,16.0703,9.58481,7.17736,5.69269,5.49897
1,0,8.93776377779432E-05,0,-0.000282894,0.000162903,5.50156,5.69588,7.18275,9.5939,16.0927,21.2693,31.7115,63.241,200,200,200,62.9704,31.6351,21.2315,16.0692,9.58402,7.17673,5.69216,5.49844
1,0,8.79297003848478E-05,0,-0.000312198,0.000153367,5.50172,5.69603,7.18291,9.59405,16.0927,21.2692,31.7107,63.236,200,200,200,62.9754,31.6358,21.2316,16.0691,9.58387,7.17658,5.69201,5.49828
1,0,8.6754713265691E-05,0,-0.000345577,0.00014383,5.5019,5.69621,7.18309,9.59424,16.0928,21.2691,31.7101,63.2312,200,200,200,62.9801,31.6365,21.2316,16.069,9.58368,7.17639,5.69183,5.4981
1,0,8.56046463013627E-05,0,-0.000378609,0.000134293,5.50208,5.69638,7.18327,9.59443,16.093,21.2691,31.7094,63.2264,200,200,200,62.9848,31.6372,21.2317,16.0689,9.58349,7.17621,5.69166,5.49792
1,0,8.97635982255451E-05,0,-0.000477444,0.000124756,5.50263,5.69693,7.18392,9.59525,16.0941,21.2704,31.7108,63.2257,200,200,200,62.9855,31.6357,21.2303,16.0677,9.58267,7.17556,5.69111,5.49737
1,0,8.70108488015831E-05,0,-0.000491923,0.00011522,5.50271,5.697,7.18397,9.59525,16.0939,21.27,31.7095,63.2197,200,200,200,62.9914,31.637,21.2308,16.0679,9.58267,7.17552,5.69104,5.49729
1,0,8.39894928503782E-05,0,-0.000501979,0.000105683,5.50276,5.69704,7.18398,9.59522,16.0937,21.2694,31.7082,63.2135,200,200,200,62.9976,31.6384,21.2313,16.0682,9.5827,7.1755,5.691,5.49724
1,0,8.23154623503797E-05,0,-0.000529376,9.61463E-05,5.50291,5.69718,7.18412,9.59535,16.0937,21.2693,31.7073,63.2083,200,200,200,63.0028,31.6392,21.2315,16.0682,9.58257,7.17536,5.69086,5.49709
1,0,8.31736761028878E-05,0,-0.000587897,8.66095E-05,5.50323,5.6975,7.18448,9.59578,16.0942,21.2697,31.7074,63.2051,200,200,200,63.006,31.6391,21.231,16.0676,9.58214,7.175,5.69054,5.49677
1,0,8.43951929709874E-05,0,-0.000650406,7.70728E-05,5.50358,5.69784,7.18488,9.59625,16.0948,21.2703,31.7077,63.2022,200,200,199.576,63.0089,31.6388,21.2304,16.0671,9.58167,7.17461,5.6902,5.49642
1,0,7.7497614256572E-05,0,-0.000613213,0.000067536,5.50337,5.69761,7.18455,9.59577,16.0938,21.2688,31.7048,63.1929,200,200,198.193,63.0181,31.6417,21.232,16.0681,9.58215,7.17493,5.69042,5.49663
1,0,7.70754122640938E-05,0,-0.000648759,5.94298E-05,5.50357,5.6978,7.18476,9.59599,16.094,21.2689,31.7045,63.1893,200,200,196.805,63.0217,31.642,21.2319,16.0679,9.58192,7.17473,5.69023,5.49643
1,0,7.81714552431367E-05,0,-0.000700691,5.18004E-05,5.50385,5.69809,7.18508,9.59639,16.0945,21.2694,31.7047,63.1871,200,200,195.416,63.0239,31.6418,21.2314,16.0674,9.58153,7.1744,5.68995,5.49615
1,0,8.0441779573448E-05,0,-0.000761379,4.51247E-05,5.50419,5.69842,7.18548,9.59688,16.0952,21.2701,31.7055,63.1861,200,200,194.025,63.0249,31.641,21.2306,16.0667,9.58104,7.174,5.68961,5.49581
1,0,7.50272010918707E-05,0,-0.000733462,3.74953E-05,5.50403,5.69825,7.18523,9.59651,16.0944,21.2689,31.7032,63.1788,200,200,192.634,63.0321,31.6433,21.2318,16.0675,9.58141,7.17425,5.68979,5.49597
1,0,6.90710512571968E-05,0,-0.000698783,2.98659E-05,5.50384,5.69804,7.18494,9.59607,16.0935,21.2676,31.7007,63.1711,200,200,191.243,63.0399,31.6457,21.2332,16.0684,9.58185,7.17454,5.68999,5.49616
1,0,7.06506907590665E-05,0,-0.000751669,2.31902E-05,5.50413,5.69833,7.18528,9.59648,16.094,21.2682,31.7012,63.1696,200,200,189.848,63.0413,31.6453,21.2326,16.0678,9.58143,7.1742,5.6897,5.49587
1,0,7.15196947567165E-05,0,-0.000797792,1.55608E-05,5.50439,5.69859,7.18556,9.59682,16.0944,21.2686,31.7013,63.167,200,199.02,188.452,63.0439,31.6452,21.2322,16.0674,9.5811,7.17392,5.68945,5.49561
1,0,6.80117373121902E-05,0,-0.00078444,8.88506E-06,5.50431,5.6985,7.18543,9.5966,16.0939,21.2677,31.6997,63.1614,200,197.514,187.056,63.0495,31.6468,21.233,16.0679,9.58132,7.17406,5.68954,5.49569
1,0,6.36028562439606E-05,0,-0.000765887,1.25567E-06,5.50421,5.69838,7.18525,9.59632,16.0933,21.2667,31.6977,63.1547,200,196.009,185.66,63.0562,31.6488,21.234,16.0686,9.5816,7.17423,5.68966,5.49579
1,0,6.03390944888815E-05,0,-0.000755657,-5.42005E-06,5.50416,5.69831,7.18513,9.59613,16.0928,21.266,31.6962,63.1492,200,194.503,184.262,63.0616,31.6503,21.2347,16.069,9.58179,7.17435,5.68972,5.49584
1,0,6.26256733085029E-05,0,-0.000817992,-1.30494E-05,5.5045,5.69866,7.18554,9.59662,16.0935,21.2667,31.6968,63.1476,200,192.996,182.862,63.0633,31.6497,21.234,16.0683,9.58129,7.17395,5.68938,5.4955
1,0,6.22239313088357E-05,0,-0.000842875,-1.97252E-05,5.50464,5.69879,7.18567,9.59677,16.0936,21.2667,31.6964,63.1444,198.489,191.488,181.461,63.0664,31.6501,21.234,16.0682,9.58115,7.17381,5.68925,5.49536
1,0,0.000055124,0,-0.000793284,-2.73546E-05,5.50436,5.69849,7.18527,9.59619,16.0925,21.2651,31.6934,63.1358,196.936,189.981,180.06,63.0751,31.653,21.2357,16.0694,9.58173,7.17421,5.68954,5.49564
1,0,5.20088760822546E-05,0,-0.000784007,-3.35534E-05,5.50431,5.69843,7.18517,9.59602,16.0921,21.2644,31.692,63.1307,195.381,188.473,178.657,63.0801,31.6544,21.2364,16.0698,9.5819,7.17431,5.68961,5.49569
1,0,4.8805755795911E-05,0,-0.000767968,-3.83218E-05,5.50422,5.69833,7.18502,9.5958,16.0916,21.2636,31.6907,63.1262,193.826,186.964,177.253,63.0846,31.6558,21.2371,16.0703,9.58212,7.17446,5.6897,5.49578
1,0,5.31119221705012E-05,0,-0.000839407,-4.30902E-05,5.50462,5.69873,7.18551,9.59642,16.0925,21.2648,31.6921,63.1273,192.269,185.453,175.845,63.0835,31.6544,21.236,16.0693,9.5815,7.17397,5.68931,5.49538
1,0,4.70362501800992E-05,0,-0.000789296,-4.78586E-05,5.50434,5.69844,7.18512,9.59587,16.0915,21.2633,31.6896,63.1207,190.713,183.944,174.439,63.0901,31.6568,21.2374,16.0703,9.58205,7.17436,5.6896,5.49566
1,0,4.11421096941922E-05,0,-0.000742045,-5.26269E-05,5.50408,5.69816,7.18475,9.59535,16.0905,21.262,31.6873,63.1143,189.156,182.434,173.031,63.0966,31.6592,21.2388,16.0713,9.58256,7.17473,5.68987,5.49592
1,0,3.92864494642708E-05,0,-0.000742132,-5.73953E-05,5.50408,5.69816,7.18472,9.59529,16.0903,21.2616,31.6864,63.1109,187.598,180.923,171.622,63.1,31.66,21.2392,16.0715,9.58263,7.17476,5.68988,5.49592
1,0,3.8089907320682E-05,0,-0.000750542,-6.21637E-05,5.50413,5.6982,7.18476,9.5953,16.0902,21.2614,31.6858,63.1079,186.04,179.411,170.212,63.1029,31.6606,21.2394,16.0716,9.58261,7.17473,5.68984,5.49587
1,0,3.99245691369288E-05,0,-0.00079285,-6.69321E-05,5.50436,5.69843,7.18503,9.59564,16.0907,21.2619,31.6863,63.1072,184.481,177.899,168.801,63.1037,31.6602,21.2388,16.0711,9.58227,7.17445,5.68961,5.49564
1,0,3.18013553624041E-05,0,-0.000721498,-7.17004E-05,5.50397,5.69802,7.18449,9.59489,16.0894,21.26,31.6832,63.0993,182.922,176.388,167.39,63.1116,31.6633,21.2407,16.0725,9.58302,7.17499,5.69002,5.49603
1,0,2.79427968052914E-05,0,-0.000690807,-7.45614E-05,5.5038,5.69784,7.18425,9.59456,16.0887,21.2591,31.6817,63.0953,181.362,174.875,165.976,63.1156,31.6648,21.2416,16.0731,9.58335,7.17523,5.6902,5.4962
1,0,2.78430907201255E-05,0,-0.00070017,-7.69456E-05,5.50385,5.69789,7.1843,9.59462,16.0888,21.2591,31.6816,63.0941,179.8,173.361,164.561,63.1168,31.6649,21.2416,16.0731,9.5833,7.17518,5.69015,5.49615
1,0,2.72029010375263E-05,0,-0.000702685,-7.93298E-05,5.50386,5.6979,7.18431,9.59461,16.0887,21.259,31.6812,63.0926,178.239,171.847,163.145,63.1183,31.6652,21.2417,16.0731,9.58331,7.17517,5.69014,5.49614
1,0,2.47241659963038E-05,0,-0.000685432,-0.000081714,5.50377,5.6978,7.18417,9.59441,16.0883,21.2585,31.6803,63.0898,176.677,170.332,161.728,63.1212,31.6662,21.2423,16.0735,9.5835,7.17531,5.69024,5.49623
1,0,1.81618015631102E-05,0,-0.00062327,-8.40982E-05,5.50343,5.69744,7.18371,9.59378,16.0872,21.2569,31.6779,63.0841,175.115,168.818,160.311,63.1268,31.6686,21.2438,16.0746,9.58413,7.17577,5.6906,5.49657
1,0,1.24502776088775E-05,0,-0.000570557,-8.64824E-05,5.50314,5.69714,7.18332,9.59325,16.0863,21.2556,31.6758,63.0791,173.552,167.303,158.893,63.1318,31.6707,21.2451,16.0756,9.58467,7.17616,5.6909,5.49686
1,0,1.31106753542554E-05,0,-0.000589284,-8.88666E-05,5.50324,5.69724,7.18344,9.59339,16.0865,21.2558,31.6759,63.0786,171.988,165.787,157.473,63.1324,31.6705,21.2449,16.0754,9.58452,7.17605,5.6908,5.49676
1,0,1.51869453475229E-05,0,-0.000616247,-8.98202E-05,5.50339,5.69739,7.18362,9.59364,16.0869,21.2563,31.6766,63.0796,170.424,164.27,156.051,63.1314,31.6699,21.2444,16.075,9.58428,7.17586,5.69065,5.49661
1,0,1.10750515887048E-05,0,-0.000569777,-8.98202E-05,5.50313,5.69713,7.18329,9.59319,16.0861,21.2554,31.6752,63.0766,168.859,162.753,154.629,63.1343,31.6713,21.2454,16.0757,9.58472,7.17619,5.69091,5.49687
1,0,6.24205449639703E-06,0,-0.000517065,-8.98202E-05,5.50284,5.69683,7.18291,9.59269,16.0853,21.2542,31.6735,63.0733,167.293,161.236,153.206,63.1376,31.673,21.2465,16.0766,9.58523,7.17657,5.69121,5.49716
1,0,2.90917751044617E-06,0,-0.000480739,-8.98202E-05,5.50264,5.69662,7.18265,9.59234,16.0847,21.2535,31.6723,63.071,165.727,159.718,151.782,63.1399,31.6741,21.2473,16.0772,9.58558,7.17683,5.69142,5.49736
1,0,0.000005508,0,-0.000508742,-8.98202E-05,5.5028,5.69678,7.18285,9.59261,16.0851,21.2541,31.6732,63.0728,164.16,158.2,150.356,63.1382,31.6733,21.2467,16.0767,9.58531,7.17663,5.69126,5.4972
1,0,8.16827014205046E-06,0,-0.000536745,-8.98202E-05,5.50295,5.69694,7.18305,9.59287,16.0856,21.2547,31.6741,63.0746,162.593,156.681,148.93,63.1364,31.6724,21.2461,16.0763,9.58504,7.17643,5.6911,5.49705
1,0,-3.05614832996071E-07,0,-0.000446059,-8.98202E-05,5.50245,5.69642,7.1824,9.59201,16.0841,21.2527,31.6712,63.0688,161.025,155.162,147.504,63.1421,31.6752,21.248,16.0777,9.58591,7.17708,5.69162,5.49755
1,0,-4.38477354691713E-06,0,-0.000402624,-8.98202E-05,5.50221,5.69617,7.18209,9.59159,16.0834,21.2518,31.6699,63.0661,159.457,153.643,146.077,63.1449,31.6766,21.2489,16.0784,9.58633,7.17739,5.69186,5.49779
1,0,-9.19250305742025E-06,0,-0.000352339,-8.98202E-05,5.50194,5.69589,7.18173,9.59111,16.0826,21.2507,31.6683,63.0629,157.889,152.124,144.65,63.148,31.6782,21.25,16.0792,9.58681,7.17775,5.69215,5.49806
1,0,-6.46377520752139E-06,0,-0.000381556,-8.98202E-05,5.5021,5.69605,7.18194,9.59139,16.0831,21.2514,31.6692,63.0648,156.319,150.604,143.22,63.1462,31.6773,21.2494,16.0788,9.58653,7.17754,5.69198,5.4979
1,0,-4.34445018981933E-06,0,-0.000403751,-8.98202E-05,5.50222,5.69618,7.1821,9.5916,16.0835,21.2518,31.6699,63.0662,154.749,149.083,141.79,63.1448,31.6766,21.2489,16.0784,9.58632,7.17738,5.69186,5.49778
1,0,-1.2338078704488E-05,0,-0.000321302,-8.98202E-05,5.50177,5.69571,7.18151,9.59081,16.0821,21.2501,31.6673,63.061,153.18,147.563,140.36,63.15,31.6792,21.2507,16.0797,9.58711,7.17798,5.69233,5.49823
1,0,-1.52395568875363E-05,0,-0.000287229,-8.88666E-05,5.50158,5.69552,7.18127,9.5905,16.0816,21.2494,31.6664,63.0595,151.608,146.042,138.929,63.1515,31.6801,21.2513,16.0802,9.58742,7.17821,5.69252,5.49842
1,0,-0.000016654,0,-0.00026148,-8.64824E-05,5.50144,5.69538,7.1811,9.59028,16.0813,21.2491,31.666,63.0596,150.037,144.52,137.496,63.1513,31.6805,21.2517,16.0805,9.58764,7.17838,5.69266,5.49856
1,0,-1.34410629470949E-05,0,-0.000283848,-8.40982E-05,5.50156,5.69551,7.18127,9.59053,16.0818,21.2497,31.6671,63.0627,148.464,142.997,136.062,63.1482,31.6794,21.251,16.0801,9.58739,7.17821,5.69253,5.49844
1,0,-1.07033256426803E-05,0,-0.000300061,-0.000081714,5.50165,5.6956,7.1814,9.59072,16.0821,21.2503,31.6681,63.0655,146.891,141.474,134.627,63.1455,31.6784,21.2505,16.0797,9.5872,7.17808,5.69243,5.49835
1,0,-0.000019943,0,-0.000195763,-7.93298E-05,5.50108,5.69501,7.18067,9.58975,16.0806,21.2482,31.6652,63.0606,145.319,139.951,133.193,63.1504,31.6813,21.2525,16.0813,9.58817,7.17881,5.69303,5.49892
1,0,-2.1320807718439E-05,0,-0.000170968,-7.69456E-05,5.50094,5.69487,7.1805,9.58954,16.0803,21.2479,31.6648,63.0608,143.745,138.428,131.757,63.1502,31.6817,21.2528,16.0816,9.58837,7.17898,5.69316,5.49906
1,0,-2.33796545217047E-05,0,-0.000139236,-7.45614E-05,5.50077,5.6947,7.18029,9.58927,16.0799,21.2474,31.6643,63.0605,142.17,136.904,130.321,63.1504,31.6822,21.2533,16.082,9.58865,7.17919,5.69334,5.49923
1,0,-2.16281787288608E-05,0,-0.000146692,-7.21773E-05,5.50081,5.69474,7.18036,9.58938,16.0801,21.2478,31.6649,63.0627,140.596,135.38,128.883,63.1483,31.6816,21.253,16.0818,9.58854,7.17912,5.69329,5.49919
1,0,-1.88974263437558E-05,0,-0.000162298,-6.97931E-05,5.50089,5.69484,7.18049,9.58956,16.0805,21.2483,31.6658,63.0654,139.021,133.856,127.445,63.1455,31.6806,21.2525,16.0814,9.58836,7.179,5.6932,5.49911
1,0,-1.83432166522834E-05,0,-0.000157356,-6.74089E-05,5.50087,5.69481,7.18046,9.58954,16.0805,21.2484,31.6661,63.0668,137.447,132.333,126.008,63.1442,31.6804,21.2524,16.0814,9.58837,7.17902,5.69323,5.49913
0.99999994,0,-2.16545940929791E-05,0,-0.000114268,-6.50247E-05,5.50063,5.69457,7.18017,9.58916,16.0799,21.2476,31.6652,63.0658,135.874,130.811,124.573,63.1452,31.6813,21.2531,16.082,9.58875,7.17931,5.69347,5.49937
0.99999976,0,-0.000020792,0,-0.000111407,-6.26405E-05,5.50061,5.69456,7.18016,9.58917,16.08,21.2478,31.6655,63.0673,134.303,129.291,123.137,63.1436,31.681,21.253,16.0819,9.58875,7.17932,5.69348,5.49939
0.9999989,0,-2.07101893465733E-05,0,-0.00010187,-6.02563E-05,5.50056,5.69451,7.18011,9.58911,16.0799,21.2478,31.6656,63.0684,132.732,127.772,121.703,63.1425,31.6808,21.253,16.082,9.58881,7.17937,5.69353,5.49944
0.99999577,0,-2.27888485824224E-05,0,-7.05719E-05,-5.78721E-05,5.50039,5.69433,7.1799,9.58884,16.0795,21.2473,31.6651,63.0682,131.163,126.254,120.269,63.1427,31.6814,21.2535,16.0823,9.58908,7.17958,5.6937,5.49961
0.9999812,0,-0.000025533,0,-3.39855E-05,-0.000055488,5.50019,5.69413,7.17965,9.58852,16.079,21.2467,31.6644,63.0676,129.595,124.737,118.837,63.1434,31.6821,21.2541,16.0828,9.58939,7.17983,5.69391,5.49981
0.9999262,0,-2.41643301706063E-05,0,-3.61529E-05,-5.31038E-05,5.5002,5.69414,7.17968,9.58858,16.0792,21.2469,31.6649,63.0694,128.028,123.221,117.404,63.1415,31.6816,21.2538,16.0827,9.58934,7.1798,5.69389,5.4998
0.99959594,0,-3.06403999275062E-05,0,3.51993E-05,-5.07196E-05,5.49981,5.69374,7.17918,9.58793,16.0781,21.2456,31.663,63.0666,126.462,121.707,115.974,63.1443,31.6835,21.2551,16.0837,9.58999,7.1803,5.6943,5.50019
0.9975767,0,-3.27524576277938E-05,0,6.50232E-05,-4.83354E-05,5.49964,5.69357,7.17898,9.58767,16.0777,21.2452,31.6625,63.0665,124.895,120.192,114.541,63.1444,31.684,21.2556,16.0841,9.59025,7.1805,5.69446,5.50036
0.9871981,0,-3.07112277369015E-05,0,5.55732E-05,-4.59512E-05,5.49969,5.69363,7.17907,9.5878,16.078,21.2455,31.6632,63.0688,123.327,118.676,113.108,63.1421,31.6833,21.2552,16.0839,9.59012,7.18042,5.69441,5.50031
0.9244374,0,-0.000026551,0,3.78002E-05,-4.16597E-05,5.49979,5.69374,7.17922,9.58803,16.0785,21.2463,31.6646,63.073,121.759,117.16,111.674,63.1379,31.6819,21.2545,16.0834,9.58989,7.18026,5.6943,5.50021
0.61546844,0,-2.12581671803491E-05,0,1.38716E-06,-3.87987E-05,5.49999,5.69395,7.1795,9.58841,16.0792,21.2473,31.6662,63.0774,120.19,115.643,110.239,63.1335,31.6803,21.2535,16.0827,9.5895,7.17999,5.69409,5.50001
0,0,-1.96609271370107E-05,0,-0.000004595,-3.68913E-05,5.50003,5.69399,7.17955,9.5885,16.0794,21.2475,31.6668,63.0791,118.621,114.127,108.804,63.1318,31.6797,21.2532,16.0825,9.58942,7.17993,5.69405,5.49997
0,0.51914257,-1.89333350135712E-05,0,1.90735E-06,-3.40303E-05,5.49999,5.69396,7.17952,9.58847,16.0794,21.2476,31.6671,63.0808,117.053,112.612,107.37,63.1301,31.6794,21.2531,16.0825,9.58944,7.17996,5.69408,5.50001
0,0,-0.000022685,0,4.43892E-05,-3.21229E-05,5.49976,5.69372,7.17923,9.58809,16.0788,21.2469,31.6661,63.0795,115.49,111.101,105.94,63.1314,31.6804,21.2539,16.0831,9.58982,7.18025,5.69432,5.50024
0,0.74986374,-2.29451870836783E-05,0,6.01682E-05,-2.92619E-05,5.49967,5.69363,7.17913,9.58798,16.0787,21.2468,31.6661,63.0806,113.932,109.596,104.515,63.1303,31.6804,21.254,16.0832,9.58994,7.18035,5.69441,5.50033
0,0,-2.25125422730343E-05,0,6.38095E-05,-2.73546E-05,5.49965,5.69361,7.17912,9.58797,16.0787,21.2468,31.6663,63.0817,112.38,108.097,103.094,63.1292,31.6802,21.2539,16.0832,9.58994,7.18036,5.69442,5.50035
