TARGET_SPEED,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020382408052682877,-0.00588597,-0.333357,-3.48266E-4,7.3335,7.59021,9.55424,12.7128,20.9531,27.0145,38.0565,65.2076,153.971,200.0,200.0,58.4891,22.4025,14.4686,10.8378,6.41131,4.79174,3.79651,3.6665
360.0,0.0,0.020244210958480835,-0.00671327,-0.333357,-6.64409E-4,7.3335,7.58951,9.55157,12.7072,20.9357,26.9859,37.9991,65.0387,153.022,200.0,200.0,58.8352,22.4501,14.4869,10.8475,6.41424,4.7929,3.79688,3.6665
360.0,0.0,0.020294809713959694,0.545525,-0.333357,-5.50445E-4,7.3335,7.58977,9.55247,12.7092,20.9418,26.9957,38.0207,65.1012,153.365,200.0,200.0,58.7084,22.4335,14.4793,10.8435,6.41336,4.79251,3.79675,3.6665
360.0,0.0,0.020287752151489258,1.44237,-0.3334,-5.74287E-4,7.33374,7.59005,9.55271,12.7092,20.9412,26.9946,38.0164,65.089,153.303,200.0,200.0,58.7296,22.4355,14.4804,10.8434,6.41311,4.79238,3.79651,3.66626
360.0,0.0,0.02030320279300213,2.40429,-0.333457,-5.4663E-4,7.33398,7.59036,9.55316,12.7101,20.9435,26.9971,38.0229,65.107,153.407,200.0,200.0,58.6953,22.4301,14.4779,10.8424,6.41226,4.79168,3.79626,3.66602
360.0,0.0,0.020271822810173035,3.41695,-0.333443,-6.17679E-4,7.33398,7.59021,9.55264,12.709,20.939,26.9895,38.0098,65.0714,153.214,200.0,200.0,58.7704,22.4433,14.4814,10.8444,6.41292,4.79203,3.79626,3.66602
360.0,0.0,0.020244579762220383,4.40957,-0.333343,-6.54872E-4,7.33337,7.58963,9.5516,12.7071,20.9351,26.9836,37.998,65.0466,153.121,200.0,200.0,58.8228,22.4532,14.4873,10.8472,6.41431,4.79303,3.797,3.66663
360.0,0.0,0.020188281312584877,5.37668,-0.3333,-7.66929E-4,7.33313,7.58898,9.55019,12.7043,20.9276,26.9707,37.9749,64.9863,152.815,200.0,200.0,58.9522,22.4749,14.4951,10.8521,6.41595,4.79394,3.79724,3.66687
360.0,0.0,0.0201494749635458,6.31572,-0.333271,-8.50376E-4,7.33301,7.58858,9.54957,12.703,20.9219,26.9605,37.9587,64.9434,152.604,200.0,200.0,59.0412,22.4905,14.5001,10.8551,6.41687,4.79441,3.79749,3.66699
360.0,0.0,0.02009432017803192,7.22895,-0.333286,-9.78168E-4,7.33313,7.58857,9.54871,12.7008,20.9146,26.9484,37.9352,64.8775,152.278,200.0,200.0,59.1759,22.512,14.5075,10.8584,6.41776,4.79459,3.79761,3.66687
360.0,0.0,0.020020024850964546,8.10514,-0.333314,-0.00114268,7.33337,7.58831,9.54737,12.6979,20.9047,26.9315,37.9037,64.7949,151.845,200.0,200.0,59.3559,22.5401,14.5177,10.8639,6.41929,4.79536,3.79749,3.66687
360.0,0.0,0.019953381270170212,8.9502,-0.3333,-0.00128573,7.33313,7.58797,9.54601,12.6948,20.8966,26.9153,37.8753,64.7197,151.485,200.0,200.0,59.5176,22.5657,14.5258,10.8682,6.42076,4.79596,3.79785,3.66687
360.0,0.0,0.019873473793268204,9.75957,-0.333171,-0.00143545,7.3324,7.58689,9.54405,12.6909,20.8854,26.8975,37.8434,64.6389,151.098,200.0,200.0,59.6956,22.5984,14.5388,10.8752,6.42339,4.79749,3.79871,3.6676
360.0,0.0,0.019757945090532303,10.6379,-0.333057,-0.00166529,7.33179,7.5858,9.5414,12.6859,20.8697,26.8706,37.7956,64.5161,150.493,200.0,200.0,59.9639,22.6432,14.5552,10.8846,6.42691,4.79923,3.79968,3.66821
360.0,0.0,0.019657598808407784,11.4208,-0.332985,-0.0018751,7.33142,7.58503,9.53917,12.6813,20.8563,26.8479,37.7545,64.4052,149.956,200.0,200.0,60.2007,22.6826,14.5693,10.8922,6.42936,4.80049,3.80017,3.66858
360.0,0.0,0.01955893449485302,12.1857,-0.332942,-0.00207728,7.33118,7.58429,9.53709,12.6769,20.8432,26.8253,37.7127,64.3023,149.45,200.0,200.0,60.4362,22.7222,14.5824,10.8996,6.43183,4.80183,3.80066,3.66882
360.0,0.0,0.019455907866358757,12.9413,-0.332914,-0.0022971,7.33105,7.58372,9.5352,12.6726,20.8299,26.8016,37.6704,64.1899,148.908,200.0,200.0,60.6861,22.7631,14.5969,10.9069,6.43398,4.8028,3.80103,3.66895
360.0,0.0,0.019350312650203705,13.6797,-0.332928,-0.00252312,7.33105,7.58325,9.53342,12.6683,20.8158,26.7771,37.6278,64.0768,148.358,200.0,200.0,60.943,22.8055,14.611,10.9149,6.43617,4.80384,3.80127,3.66907
360.0,0.0,0.019227083772420883,14.4065,-0.332828,-0.00277441,7.33057,7.5823,9.53082,12.663,20.8,26.75,37.5765,63.9474,147.736,200.0,200.0,61.2408,22.8561,14.628,10.924,6.43925,4.80536,3.802,3.66943
360.0,0.0,0.019082441926002502,15.1486,-0.332642,-0.0030505,7.32971,7.58075,9.5273,12.6563,20.7804,26.7177,37.5195,63.8007,147.047,200.0,200.0,61.5791,22.9147,14.6491,10.9363,6.44391,4.8079,3.80336,3.67041
360.0,0.0,0.018934912979602814,15.8909,-0.332514,-0.00334042,7.32898,7.57932,9.52396,12.6495,20.7611,26.6849,37.461,63.6511,146.334,200.0,200.0,61.9335,22.9739,14.6715,10.9478,6.44786,4.81012,3.80437,3.67114
360.0,0.0,0.018784910440444946,16.631,-0.332385,-0.00363701,7.32812,7.57809,9.52072,12.643,20.7413,26.6515,37.4021,63.499,145.613,200.0,200.0,62.2944,23.0373,14.6931,10.9593,6.45192,4.81216,3.80539,3.67188
360.0,0.0,0.018631774932146072,17.3807,-0.332285,-0.00393885,7.32751,7.57681,9.5173,12.6362,20.7213,26.6182,37.3421,63.3445,144.889,200.0,200.0,62.6677,23.1005,14.7144,10.9721,6.45591,4.81431,3.80654,3.67249
360.0,0.0,0.01848231442272663,18.1243,-0.332213,-0.00424259,7.32715,7.57581,9.5146,12.6299,20.7014,26.5844,37.2838,63.194,144.182,200.0,200.0,63.0389,23.1624,14.7356,10.9823,6.45949,4.81593,3.80715,3.67285
360.0,0.0,0.01832849718630314,18.8725,-0.332156,-0.00455874,7.3269,7.57495,9.51155,12.6239,20.6826,26.5512,37.2223,63.0366,143.449,200.0,200.0,63.4235,23.229,14.7566,10.9938,6.46299,4.81752,3.80756,3.67322
360.0,0.0,0.018133819103240967,19.6933,-0.331928,-0.00491875,7.32568,7.57276,9.50702,12.6147,20.657,26.5083,37.1475,62.8512,142.607,200.0,200.0,63.8916,23.3127,14.7849,11.0099,6.4689,4.82088,3.8095,3.67444
360.0,0.0,0.017943114042282104,20.4669,-0.331699,-0.00527542,7.32446,7.57083,9.5023,12.606,20.6319,26.4679,37.0763,62.6686,141.78,200.0,200.0,64.3571,23.3942,14.8144,11.0256,6.47437,4.82408,3.81111,3.67578
360.0,0.0,0.017747079953551292,21.2529,-0.331499,-0.00564497,7.32336,7.56893,9.49822,12.5973,20.6064,26.4258,37.0014,62.4837,140.939,200.0,200.0,64.8409,23.4801,14.8422,11.0416,6.47985,4.82699,3.81249,3.67688
360.0,0.0,0.017547473311424255,22.0481,-0.331327,-0.00602454,7.32239,7.56719,9.49363,12.5888,20.5811,26.3833,36.9272,62.2932,140.078,200.0,200.0,65.3418,23.567,14.8715,11.0574,6.48531,4.82987,3.81399,3.67786
360.0,0.0,0.017346473410725594,22.8531,-0.331186,-0.0064184,7.32178,7.56567,9.48966,12.5802,20.5563,26.3411,36.8518,62.1028,139.22,200.0,200.0,65.8549,23.6559,14.9001,11.0727,6.49038,4.8324,3.81519,3.67847
360.0,0.0,0.017139196395874023,23.6656,-0.331061,-0.00682562,7.32104,7.56409,9.48537,12.5717,20.5303,26.2972,36.774,61.908,138.345,200.0,200.0,66.3877,23.7475,14.9297,11.088,6.49557,4.83516,3.81641,3.6792
356.32525721462315,0.0,0.016977690160274506,24.4853,-0.330732,-0.00724524,7.31921,7.5614,9.47972,12.5611,20.5,26.2492,36.69,61.6998,137.439,198.58,200.0,66.97,23.8507,14.9651,11.1084,6.50294,4.83925,3.81873,3.68115
354.406918510989,0.0,0.016833512112498283,25.3138,-0.330434,-0.00768202,7.31763,7.55896,9.47433,12.5502,20.47,26.1999,36.6036,61.4878,136.513,196.713,200.0,67.5729,23.9546,15.0002,11.1273,6.5103,4.84329,3.8208,3.68274
353.22587145519145,0.0,0.016679372638463974,26.1527,-0.330152,-0.00813883,7.31604,7.5564,9.4686,12.5391,20.4394,26.1499,36.5152,61.2665,135.554,194.797,200.0,68.2157,24.0632,15.0372,11.1478,6.51715,4.8471,3.823,3.68433
352.0994297024834,0.0,0.0165194533765316,26.9907,-0.329917,-0.00861567,7.31482,7.55406,9.46323,12.5287,20.4079,26.0974,36.4248,61.042,134.573,192.833,200.0,68.8845,24.174,15.0747,11.1684,6.52402,4.85083,3.82483,3.68555
350.95013486300576,0.0,0.016348205506801605,27.8231,-0.329681,-0.00910729,7.3136,7.55189,9.45761,12.5172,20.3752,26.0454,36.3313,60.81,133.573,190.853,200.0,69.5871,24.2903,15.1135,11.1887,6.53114,4.85446,3.82666,3.68689
349.717584205391,0.0,0.016153566539287567,28.664,-0.329305,-0.00961655,7.3114,7.54852,9.45094,12.5045,20.3401,25.9886,36.2315,60.5645,132.539,188.821,200.0,70.3422,24.4162,15.1572,11.2134,6.54,4.85965,3.82947,3.68909
348.46011791048323,0.0,0.01594892516732216,29.508,-0.328913,-0.010142,7.30945,7.54558,9.44412,12.4914,20.3034,25.9291,36.1301,60.3168,131.487,186.765,200.0,71.1305,24.5438,15.2023,11.2379,6.54887,4.86443,3.83215,3.69104
347.16200635811197,0.0,0.015730494633316994,30.323,-0.328522,-0.0106809,7.30737,7.54231,9.43697,12.4779,20.2658,25.8699,36.0264,60.0621,130.422,184.7,200.0,71.9597,24.6781,15.2487,11.2631,6.55831,4.8697,3.83496,3.69324
345.948962262769,0.0,0.015514961443841457,31.0848,-0.328177,-0.0111982,7.30542,7.53921,9.43045,12.4654,20.2304,25.8126,35.9269,59.8219,129.434,182.783,200.0,72.7622,24.8084,15.2941,11.2877,6.56677,4.87445,3.83751,3.69531
344.69343071912266,0.0,0.015286498703062534,31.9157,-0.327816,-0.0117366,7.30347,7.53609,9.42362,12.4522,20.1933,25.754,35.8245,59.5733,128.412,180.824,200.0,73.6083,24.9425,15.3405,11.3125,6.57571,4.87928,3.84009,3.69727
343.36107141265273,0.0,0.015025338158011436,32.701,-0.327268,-0.0122926,7.30042,7.53205,9.41528,12.4369,20.1526,25.6892,35.7142,59.3105,127.354,178.815,200.0,74.5269,25.0895,15.3939,11.342,6.5867,4.88579,3.84407,3.70044
342.1749219626904,0.0,0.014772851020097733,33.4176,-0.32675,-0.0128214,7.29773,7.52799,9.40752,12.4227,20.114,25.6285,35.6111,59.0647,126.378,176.973,200.0,75.4021,25.23,15.4447,11.3696,6.59691,4.8916,3.84745,3.70325
340.89248805597964,0.0,0.01450281497091055,34.2443,-0.326265,-0.0133774,7.29504,7.5242,9.3996,12.4079,20.0739,25.5667,35.5039,58.809,125.365,175.063,200.0,76.3392,25.3779,15.4974,11.3989,6.60748,4.89756,3.85085,3.70593
339.59615009349113,0.0,0.014221267774701118,34.9474,-0.325794,-0.0139472,7.29248,7.52035,9.39178,12.3932,20.0334,25.5026,35.3947,58.5509,124.343,173.155,200.0,77.3152,25.5275,15.5513,11.4275,6.61804,4.90351,3.85418,3.7085
338.41295012421574,0.0,0.01393141970038414,35.6177,-0.325221,-0.0145022,7.28955,7.51599,9.38325,12.3778,19.9924,25.4391,35.2873,58.3005,123.376,171.361,200.0,78.2798,25.6792,15.6066,11.458,6.62929,4.91023,3.85815,3.71167
337.1526473640354,0.0,0.013615518808364868,36.4289,-0.324553,-0.0150892,7.28589,7.51123,9.37397,12.3614,19.9485,25.3721,35.1743,58.0366,122.367,169.506,200.0,79.3203,25.8392,15.6668,11.4906,6.64163,4.91759,3.86255,3.71533
335.835804414237,0.0,0.013283604755997658,37.2515,-0.323903,-0.0156943,7.28235,7.50647,9.36472,12.3445,19.9035,25.3041,35.0597,57.7691,121.345,167.628,200.0,80.41,26.0052,15.729,11.5246,6.65423,4.92489,3.86694,3.71899
334.56735549393943,0.0,0.012946554459631443,37.839,-0.323278,-0.0163013,7.27905,7.50171,9.35576,12.3282,19.8594,25.2368,34.9451,57.5045,120.343,165.799,200.0,81.5189,26.1698,15.7905,11.5576,6.6666,4.93201,3.87122,3.72241
333.4367748774938,0.0,0.012615540996193886,38.5111,-0.322662,-0.0168712,7.27563,7.49716,9.34676,12.3122,19.8163,25.1721,34.8373,57.2567,119.424,164.133,200.0,82.5784,26.3303,15.851,11.5903,6.67874,4.93913,3.87524,3.72595
332.0614760817533,0.0,0.012211039662361145,39.3898,-0.321786,-0.0175278,7.27087,7.49089,9.33549,12.2921,19.7653,25.0957,34.7088,56.9673,118.362,162.225,200.0,83.8483,26.5214,15.925,11.6301,6.69444,4.94852,3.8811,3.73071
330.84060132462133,0.0,0.011829758994281292,40.1917,-0.32098,-0.0181324,7.26648,7.48516,9.32523,12.2738,19.7177,25.0254,34.5928,56.7018,117.398,160.509,200.0,85.0387,26.6973,15.9952,11.6676,6.70859,4.95704,3.88635,3.73523
329.6318879210949,0.0,0.011436684057116508,40.9661,-0.32019,-0.0187456,7.26233,7.47955,9.31478,12.2556,19.6696,24.955,34.4756,56.4374,116.44,158.804,200.0,86.2687,26.8769,16.0647,11.7057,6.72299,4.96546,3.89157,3.73962
328.55007474655395,0.0,0.01105792261660099,41.6915,-0.319419,-0.0193235,7.25818,7.47427,9.30508,12.2383,19.624,24.8883,34.3655,56.1898,115.564,157.255,200.0,87.4388,27.0472,16.1333,11.7412,6.7365,4.97365,3.89656,3.74377
