,STEERING,ACCELERATION,SPEED,DISTANCE_FROM_CENTER,ANGLE,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7,EDGE8,EDGE9,EDGE10,EDGE11,EDGE12,EDGE13,EDGE14,EDGE15,EDGE16,EDGE17,EDGE18,EDGE19
8885,0.0009218493,9.5933702412,23.0958611111,0.00753663,0.012557516,5.45855,5.65144,6.30379,7.72125,10.9212,15.9693,21.1075,31.4737,62.7871,200,63.4221,31.8723,21.393,16.1924,11.0787,7.83508,6.39791,5.7366,5.54145
8886,0.0003281658,2.9529805853,23.2823888889,0.00749588,0.0099620745,5.45877,5.6516,6.30388,7.72121,10.9208,15.968,21.1048,31.4669,62.7571,200,63.4524,31.8792,21.3958,16.1937,11.0791,7.83512,6.39782,5.73643,5.54123
8887,-0.0006522452,0.4335498191,23.4655833333,0.00746476,0.0059459268,5.45894,5.65167,6.30382,7.72091,10.9199,15.9654,21.0999,31.4553,62.7087,200,63.5011,31.8909,21.4007,16.1964,11.0801,7.83543,6.39788,5.73636,5.54106
8888,-0.0008693358,0.0010124681,23.643,0.00743563,0.0018751132,5.4591,5.65173,6.30375,7.72059,10.9188,15.9628,21.0949,31.4436,62.6597,200,63.5509,31.9028,21.4058,16.199,11.0812,7.83576,6.39796,5.73631,5.5409
8889,-0.0014355156,-0.1642064902,23.8181388889,0.00741196,-0.0012940939,5.45923,5.65178,6.3037,7.72035,10.918,15.9607,21.0911,31.4345,62.6215,200,63.5896,31.9121,21.4097,16.2011,11.082,7.836,6.39801,5.73626,5.54077
8890,-0.0018903501,-0.6174122019,23.9002777778,0.00739262,-0.0027694144,5.45934,5.65185,6.30373,7.7203,10.9178,15.9599,21.0895,31.4305,62.6043,200,63.6071,31.9161,21.4113,16.202,11.0822,7.83606,6.39798,5.73619,5.54066
8891,-0.0019743577,-0.4655694687,23.8796111111,0.0073739,-0.0023049634,5.45944,5.65197,6.30387,7.72051,10.9181,15.9606,21.0905,31.4325,62.6113,200,63.6,31.9141,21.4103,16.2013,11.0819,7.83585,6.39783,5.73607,5.54056
8892,-0.0017513046,-0.0197949917,23.74325,0.00735274,-0.0001466216,5.45956,5.65215,6.30415,7.72097,10.9191,15.9626,21.0939,31.4399,62.6396,200,63.5713,31.9066,21.4068,16.1993,11.0809,7.83539,6.39756,5.73589,5.54044
8893,-0.0010331935,0.8216403913,23.417,0.00732422,0.0031865105,5.45972,5.6524,6.30454,7.72164,10.9205,15.9656,21.0991,31.4512,62.6831,200,63.5272,31.8952,21.4016,16.1962,11.0795,7.83471,6.39716,5.73564,5.54028
8894,0.0001769726,13.9713041331,23.0191944444,0.00728347,0.0065742896,5.45994,5.65272,6.30502,7.72241,10.9221,15.9688,21.1046,31.463,62.7281,200,63.4818,31.8832,21.396,16.193,11.0779,7.83393,6.39669,5.73531,5.54006
8895,0.0012607134,32.3463125924,22.809,0.0072318,0.0106177674,5.46023,5.65312,6.3056,7.72336,10.924,15.9728,21.1113,31.4773,62.7821,200,63.4275,31.8688,21.3893,16.189,11.076,7.83297,6.3961,5.73491,5.53977
8896,0.0020538848,24.6591110803,22.8834722222,0.00717215,0.0156174544,5.46055,5.65359,6.3063,7.7245,10.9263,15.9776,21.1194,31.4948,62.8486,200,63.3607,31.8512,21.381,16.1841,11.0737,7.83183,6.39539,5.73444,5.53945
8897,0.000899669,12.6740092777,23.04,0.00712395,0.0191964926,5.46082,5.65396,6.30683,7.72535,10.928,15.9811,21.1254,31.5075,62.8968,200,63.3126,31.8384,21.375,16.1806,11.0719,7.83096,6.39486,5.73407,5.53918
8898,0.0003344078,4.5807977013,23.2212777778,0.00708129,0.0199614485,5.46105,5.65423,6.30715,7.72579,10.9287,15.9824,21.1274,31.5112,62.9091,200,63.3003,31.8346,21.3731,16.1793,11.0712,7.83053,6.39454,5.7338,5.53895
8899,-0.0002690663,0.9077968706,23.4084444444,0.00704453,0.0176118632,5.46126,5.65437,6.30723,7.72576,10.9283,15.9811,21.1249,31.505,62.8818,200,63.3275,31.8409,21.3755,16.1805,11.0716,7.83056,6.39446,5.73366,5.53875
8900,-0.0008657406,0.0262871178,23.5897777778,0.00701358,0.014032825,5.46143,5.65446,6.3072,7.72552,10.9275,15.9789,21.1206,31.4949,62.8388,200,63.3706,31.8512,21.3799,16.1828,11.0725,7.83081,6.39449,5.73358,5.53857
8901,-0.0014475697,-0.0450483471,23.7663055556,0.00698827,0.011082207,5.46156,5.65452,6.30718,7.72531,10.9268,15.977,21.1171,31.4864,62.8033,200,63.4062,31.8596,21.3834,16.1847,11.0732,7.83102,6.39452,5.73351,5.53844
8902,-0.002029568,-0.8721396175,23.9283611111,0.00696858,0.0093609845,5.46167,5.65459,6.30719,7.72524,10.9264,15.976,21.1152,31.4817,62.7829,200,63.4267,31.8644,21.3854,16.1857,11.0735,7.8311,6.39451,5.73345,5.53833
8903,-0.0023035097,-0.9173698525,23.93275,0.00695142,0.0092517214,5.46177,5.65468,6.30729,7.72535,10.9266,15.9762,21.1154,31.4819,62.7826,200,63.427,31.8642,21.3852,16.1855,11.0734,7.83098,6.3944,5.73335,5.53823
8904,-0.0016356113,-0.4089499149,23.87075,0.0069274,0.0110275468,5.4619,5.65487,6.30756,7.72578,10.9274,15.978,21.1183,31.4882,62.8064,200,63.4031,31.8579,21.3822,16.1838,11.0725,7.83055,6.39414,5.73317,5.5381
